Month,Day ,Year,Value
10,13,1909,-13.3357105077465
8,13,1942,-153.814857656065
5,8,1969,-47.6205477617253
8,10,1811,-52.6854584391045
2,12,1886,-159.094731374946
3,17,2018,-131.544821970275
11,18,1802,65.4038077736029
6,13,1880,125.826335311824
10,15,1964,-22.0681904037647
3,28,1923,56.9988090805038
2,22,1825,-141.011324925014
4,6,1889,38.6380376938627
3,19,1824,53.3856570143335
12,19,1821,-15.440205604463
11,8,1920,179.006063658331
2,19,1814,61.0521255319486
9,20,1933,187.321166901697
12,26,1810,-56.0989180386588
12,1,1908,48.5730776563611
5,14,1806,133.674087156179
5,20,1985,127.073682016684
1,4,1960,139.908988810704
5,19,1933,-86.4749444067143
9,21,1955,13.7083195343481
10,10,1813,-111.38197718934
7,23,1999,-52.3439226662726
11,11,1873,86.7940342350455
5,2,1901,-111.623945486898
8,16,1890,8.88005837813612
5,5,1831,77.662265921569
12,13,1961,-78.8760476779637
7,19,1929,-165.319905919297
10,8,1953,56.3308365996923
3,25,1981,-19.3871022235708
9,8,1848,135.854120633027
3,11,1925,-142.781004863501
7,5,1827,138.108239624254
2,16,2001,-168.265160201993
7,6,1808,-53.655706099257
3,4,1950,32.0717227413063
3,17,1870,-78.2322401096968
7,22,1929,-77.1086871228289
1,4,1961,-96.8015841253957
12,26,1831,-41.4089164189422
6,26,1837,-245.087235009458
7,6,1899,105.649748550862
6,23,2009,4.25706477984275
8,11,1839,-48.6311634132327
10,24,1851,-41.0912799039007
7,13,1839,98.4911611129204
10,19,2020,-5.03115462603445
9,19,1989,195.398949853791
5,2,1905,-106.304531796903
10,21,1973,-75.4227676286453
6,17,1994,-23.9085041842423
1,24,1848,-28.9220644315513
4,3,1860,39.4419959159135
7,6,1872,-125.344241204529
1,2,1903,44.0026678242448
2,6,1817,-194.036399016353
7,17,2008,-131.380851609094
2,1,1901,42.2579684515139
4,3,1871,100.627384355447
5,8,1942,125.957197167265
3,19,1832,106.745217369562
5,28,1883,-18.5660161439325
7,27,2005,5.42575246387244
8,3,1803,112.785277857465
12,9,1887,77.4045897550666
4,27,1808,-12.7572790051751
6,3,1948,-215.168730425984
2,21,1883,-154.546513033479
2,2,1947,-15.4776393155587
10,28,1892,68.6083866778519
5,2,1806,-76.5188805447874
10,17,1810,-186.153925065186
6,14,1963,-144.960402129958
3,23,1911,12.0675774392349
8,3,1968,-10.0920686730065
2,8,1810,-143.276566696145
11,4,2003,-80.1923401350041
11,3,1875,36.9176881545944
1,18,1998,-58.2422031209584
3,15,1901,80.328579218576
12,4,1803,28.8104182132546
6,12,1858,-12.9190651599617
12,5,1911,-50.0489487248187
3,28,1986,24.2512355968875
3,5,1963,-0.880992201765518
12,14,1972,-87.1765521811638
9,24,1824,-53.3162033420962
3,7,1838,122.103893182025
3,9,1920,151.864791587221
5,23,1968,177.581649808458
7,3,1954,-167.74078686721
6,26,2007,-141.903979373689
2,12,1944,-50.2665916799509
8,18,1991,-28.5067162031186
3,7,1959,-132.632781321747
4,17,1980,159.37041461259
6,16,1841,36.6498213908708
2,14,1813,19.5998202521727
9,2,1941,132.023768875166
4,8,2009,63.9263004053635
8,13,1807,-208.560028252187
1,17,1859,-58.3183962531065
6,19,1962,128.877599151763
4,18,1969,-47.0548744573032
3,28,1986,43.0806381649134
2,17,1864,0.317472725928308
10,23,1880,87.1018865548807
3,27,2011,-135.945450053497
9,5,1884,-88.9366670342936
12,6,1895,102.426627048451
3,2,1819,-58.1547472691071
11,8,2006,-21.3620771291797
12,23,1925,-28.154692994377
8,13,2010,-93.8791843111063
4,2,2011,-66.3315570647425
4,28,1915,-78.1349742850177
4,21,1993,15.3621894186695
1,12,1901,-6.88272687074433
1,28,1870,-76.3374789869538
2,7,1864,160.752973434481
12,24,1853,-23.2636344753165
7,19,1852,-157.605171093291
9,15,1800,165.881648409797
1,22,1907,43.8421125247027
10,26,1829,-44.1835686609624
1,7,1896,76.9254797938605
7,13,1970,-196.743313161195
3,14,1975,9.61105338305533
9,12,1949,4.08681615773248
1,4,1867,-26.2220105128999
6,22,1957,-171.211254466536
3,15,1827,-12.9214933399687
2,14,1887,108.75727716313
7,5,1986,-33.3682831215497
7,22,1890,-60.8649681291546
9,22,1911,-11.1156518983108
4,25,1863,-94.8164680685151
12,23,1800,43.3143242966401
10,17,2011,-18.8259933956564
4,5,1914,-3.01986514574188
2,14,1803,-11.3019438144976
9,1,1808,64.1767427346673
6,19,1802,-7.19946271808105
9,22,1951,81.032622582503
9,20,1970,-61.063487495997
1,9,1939,137.77677883858
7,4,1861,-103.064721754596
4,20,1997,51.1024010560198
8,26,1905,-60.3418584375497
3,23,1872,-59.0457373128167
6,3,1872,-37.8762824051704
4,16,1860,-23.9435813819349
2,17,1927,125.135040373199
12,15,1916,-3.17331158142335
8,21,1958,-23.7684336238451
3,10,1838,82.24644671826
12,9,1884,-48.1616789206614
5,15,1935,-34.1833472306811
4,20,1958,-110.116060469482
2,22,1890,-53.9259318180701
4,4,1870,168.18382307973
6,9,1972,-32.4698916103434
3,12,1939,-38.6482064149784
7,23,1902,26.8279244202295
8,3,2018,-2.62919612839707
10,2,1927,205.505773404617
8,9,1990,-42.9362688384372
6,9,1894,52.3124734674758
3,17,1805,201.816046104521
6,14,1866,-61.5915176270225
6,28,1940,-209.967194907026
2,7,1971,-6.97537948217225
7,10,1930,217.570672631912
4,15,1992,-40.2714941656322
8,18,1853,148.248565568221
1,14,1935,49.6851313750009
10,21,1929,-110.076190021552
7,6,1972,-266.63957754824
10,23,1977,-23.9535619049214
2,25,2011,9.19644186590994
8,8,1999,33.0315574386038
2,6,2014,-70.6416397376428
11,17,1925,69.1296412982373
12,8,1847,-53.8691539961543
4,6,1884,-228.770153530744
4,12,1981,-39.493191982655
12,5,1962,60.2315119438066
3,26,1815,92.4144605819664
5,23,1840,-47.7731418843689
11,12,1894,13.2727721335773
5,17,1856,-37.3369562244369
2,25,1906,-50.5850617028396
7,24,1911,68.1265102013939
7,27,1923,-27.7132743275277
9,24,1903,-104.991467478965
9,21,1800,103.722857882056
4,15,1877,20.7294591062079
10,5,1868,2.13124684579087
1,6,1880,-91.318678631141
12,21,1967,-6.33726298801316
6,19,1809,107.857496055126
7,20,1849,114.717936392302
5,28,1901,1.58699951940514
12,9,1843,86.4003834804705
8,1,1827,124.627123523604
4,8,1923,131.04544482999
11,8,1925,93.1203790747122
11,23,2006,-43.1586101763839
6,16,1833,-169.656958183913
12,7,1909,-154.969179508219
3,21,1999,179.683397355963
10,15,1871,-132.78654724923
1,21,1982,9.12494367171563
6,3,1903,-1.24378238330604
7,5,1878,186.474063670443
3,21,1882,-110.094019504345
7,4,1992,118.955140595139
8,9,2007,15.2249629379034
6,12,1823,56.3644246607041
10,7,1849,-123.392372165784
4,15,1846,173.981400716068
5,8,1813,0.124707204494848
5,10,2015,-38.1351694299264
9,15,1817,-155.48308873832
11,12,1866,161.665549384819
3,6,1944,3.77826339028323
12,17,1901,-111.087706812788
1,1,1988,-16.6029228046363
11,12,1865,-24.5315914448597
6,2,1916,58.454647790558
9,18,1830,-27.7186286011671
6,18,1987,35.5184592783795
3,5,1888,-84.7832523827946
11,24,1857,-94.2019655128099
10,3,1861,-52.6722705735005
4,19,1958,103.915845131333
10,14,1835,126.624222855248
7,19,1990,79.7292637562823
8,27,1918,-12.2190254745903
10,8,1854,-11.6647198307425
7,11,1812,32.4484093544545
7,22,1892,-23.8962605419917
8,22,1802,-45.7827891496931
3,14,1906,49.6522583955237
8,26,1900,116.684428317807
5,7,1872,23.8318017116299
7,10,1945,188.647885523008
5,18,1919,112.922287413732
8,28,1925,54.8207657228099
4,26,1870,22.7635258440912
12,2,1983,-64.5153827619828
7,11,2011,128.357881931511
9,23,1899,201.204992635238
8,15,1876,-47.2261356636671
10,14,1963,2.74281017291168
6,25,1881,127.623017951533
3,25,1912,-42.262409021579
1,17,1850,92.5868390468796
8,2,1834,-28.7071442036782
12,5,1845,121.735355640608
11,6,1966,-22.2085328899967
8,7,1826,-1.73278726573093
12,28,1845,47.1009564478091
3,27,2020,-78.1230376988344
8,17,1870,-67.8487819115601
9,19,1988,-51.7902259035727
5,6,1963,169.765405275649
10,22,1980,-14.9404007227322
8,7,1935,51.8399630773935
3,13,1815,74.2040711080617
9,25,1903,-41.7288309799463
9,15,1978,-170.295054051279
12,20,1865,-64.9903961967437
12,5,1855,-68.0722348946402
9,11,1985,-58.3905693777495
7,9,1859,25.6549033136671
1,5,1932,-7.33431347620138
7,9,1814,-94.7630264397752
5,21,1944,27.3664332469748
5,9,1840,-163.332294235665
1,22,1806,143.8256710428
8,9,1949,77.7611941783772
6,28,1903,-84.8654074992702
11,10,1876,-30.3537265274738
9,19,1811,-59.6397226159657
11,8,1894,80.1136783740628
4,14,2002,40.9667777511456
6,16,1815,263.140708360239
2,17,1876,-18.3211339665451
7,19,1823,33.3477925512281
12,11,1995,8.97004805487916
3,11,1891,36.2594443991241
6,5,1808,-21.3544460915627
1,5,1867,-40.870324932204
1,5,1987,87.9357034886193
11,17,1899,-114.477295212326
3,16,1913,36.5388407047894
4,15,1964,-84.7733982247716
9,10,1897,228.77241075809
4,6,1999,-15.7760033298401
2,27,1909,-76.0967901738007
3,19,2020,-122.134922870689
8,7,1989,-26.2198693048645
5,19,1874,38.1293928670439
2,5,1874,-86.6491598924448
12,7,1823,-91.4072358159046
7,25,1915,-106.715266754512
8,20,1841,6.91488376371214
12,12,1930,41.1937183821273
8,10,2013,-158.029567699183
10,19,1917,33.0683726807472
5,27,1967,-114.789744361529
3,1,1901,-149.986496855183
3,24,2018,-44.4455480095016
1,4,1838,41.1842381684418
9,15,1970,-11.9649436301043
5,4,1985,-66.4852403180569
2,28,1830,58.1396877387455
12,11,2001,109.92300815944
6,13,1877,60.8318498256452
8,6,2014,143.141682151472
10,6,1919,-104.887828844373
6,19,1816,151.252271546792
8,27,1844,53.0293229661863
10,5,1981,115.156775315395
8,23,1800,119.092629045648
7,10,2009,180.828372101534
4,28,1978,154.843247868878
9,5,1803,2.2149670503562
9,15,1892,-5.65399570754809
1,6,1840,-16.3979206919157
7,11,1931,71.6088592745561
3,10,1877,8.44932280858231
9,17,1935,170.507832466432
12,21,2018,207.338107145468
5,21,1875,-1.34754046278158
9,27,1897,-91.071285369974
1,26,1924,43.1505772406169
12,10,1958,80.7979924995396
3,14,1997,70.952550920866
4,8,1825,-220.417817108405
2,3,1931,100.95113981825
6,12,1930,-25.8371487185358
2,21,1988,-36.1421066818572
5,4,1864,-117.447035195505
5,20,1997,17.199844930496
3,5,1855,90.0871232668619
11,7,1995,165.808492198606
9,17,1906,-34.0032015549337
3,26,1908,42.2925132223404
9,27,1843,96.2274962814899
10,10,1833,-62.5934405000259
2,13,1919,-156.084370430054
6,27,1934,30.9787575772337
12,14,1971,-90.5771900097113
12,5,1863,-33.6225483527088
11,6,1829,-106.970708846297
10,20,1856,-66.3153213627429
1,15,1842,233.707523674834
7,19,1963,72.4225854189262
4,9,1971,93.4782165679505
12,26,1902,62.8487554357473
7,7,1895,-19.237681363727
12,12,1931,99.4076048064697
5,21,1907,-59.9802359916142
1,18,1958,-35.9803615198765
9,27,1975,4.34642260956387
1,16,1955,39.4268150252451
3,26,1954,-164.639288499571
8,19,1852,-36.3501243175836
7,13,1944,60.8130521959736
3,21,2007,-36.7010903505395
3,28,1992,9.82812232276584
12,23,1935,-79.336281769964
6,7,1923,-43.285905541236
6,28,1942,-12.8243305913019
2,10,1836,19.4792673694064
10,13,1939,38.3872335519514
5,19,1918,118.068674514319
5,23,1932,70.4685070458857
9,27,1967,38.7665789656764
3,6,1858,61.2144946707295
11,22,1833,-76.3243050559298
2,1,1977,77.3928990214136
11,23,1848,52.8565369306886
9,6,1970,126.380018735039
2,10,1888,123.814625982436
6,24,1903,25.3032011053467
6,13,1995,-113.399748696557
2,18,1906,-150.885497711933
8,26,2004,153.822580270155
3,14,1906,33.4123872709674
6,11,1919,159.294396748894
2,4,1956,160.014602234654
6,22,1836,-147.782950292064
8,1,1862,-10.5359347005815
8,11,1945,-151.836672136838
1,13,1919,18.3214755949123
1,16,1851,-65.9961161932256
12,20,1990,24.2527268223591
2,4,2018,25.5806195675585
9,9,1934,-6.07061351320699
4,17,1971,147.294967741398
5,20,1986,-152.188800785389
2,19,1847,-132.318394104191
3,18,1917,-9.33955265065266
5,15,2000,-7.08953676255948
4,6,1964,-60.9220764848159
12,17,1887,25.88043854536
11,20,1829,-63.9656371067791
3,3,1972,-172.646075308363
7,25,1929,-123.286569193278
9,17,1831,65.6161966256486
4,6,1905,-235.542799110074
2,12,1997,38.6715869451517
12,14,1804,273.125470727882
9,12,1958,-160.104206340791
8,7,1807,112.928452001392
11,4,1984,152.485984433189
5,4,1892,7.92849138110052
7,1,1946,-50.8746488692197
10,19,1868,-29.9723019849957
1,28,1904,-15.8570748266885
1,10,1875,-92.3529490090818
6,5,1921,59.1724760928808
12,26,1924,118.015248953552
9,10,1861,91.193221003837
2,4,1895,31.6244741041432
6,11,1864,-61.2620486929533
7,21,1954,78.6188115556821
12,21,1879,51.72166757554
4,7,1955,153.743079799284
10,9,1910,0.839827915629324
5,12,1960,-16.1957343018587
9,4,1804,179.098729269805
11,17,1916,-77.7446092478052
9,20,1923,-15.5089545248481
3,25,1886,65.810517185727
12,24,1822,-10.4750377456923
12,12,1854,97.1068973336039
12,7,1969,227.391445529576
1,16,1995,-50.1495396311613
6,28,1962,-70.8735748964856
10,1,1912,-97.8652886693655
11,1,1839,28.2391295861491
8,24,1968,63.2726209952114
4,28,1965,-26.7574651633049
4,13,1910,-10.232587137622
7,19,1927,106.586969374539
12,23,1953,-36.887958910932
10,24,1843,125.760859615664
7,2,1836,-41.3621789190271
9,26,1879,-89.4123593116835
3,17,1919,-3.8773319799993
7,18,1862,36.250600603655
5,1,1869,-19.9323200321871
4,11,1928,-90.1679129310697
11,7,1888,-52.376274188246
12,20,1945,139.056653138515
1,10,1980,-60.018501101467
8,1,1938,229.535748022154
3,19,1889,191.09810199654
3,15,1821,123.754713225681
1,24,2007,-108.037137055204
8,2,1969,-94.0872251913048
3,11,1861,63.3960558198072
7,15,2019,55.5366146760389
3,2,1816,-32.1103198866631
11,8,1956,1.95896473285913
1,21,1862,-83.1674341658201
5,23,1875,-95.8188631941944
12,16,1900,15.404524902486
12,28,2020,125.473162665982
1,23,1868,1.8413314420328
12,26,1970,-35.4688847185163
11,15,1953,-69.6217007718254
8,17,1804,-73.6625666631319
6,16,1817,-79.41334155169
4,6,1940,-19.4918658491458
7,20,1915,-119.570454510185
9,25,1967,58.8544485185988
10,28,1991,84.7434205790625
9,16,1988,-74.7173448016381
7,14,1869,69.1708251638588
10,26,1960,99.1515088371711
4,22,1872,91.630344270956
12,27,1918,108.730634285735
4,3,1911,-38.659875273252
12,23,1951,77.2749643570052
10,4,1802,-97.7493384746177
4,11,1986,-93.4675505094248
9,22,1966,43.0955104536565
2,10,1877,-65.4097498369835
4,27,1801,-68.4244288875899
9,22,1884,109.228357270998
11,17,1977,21.7728580059004
7,6,1861,-43.3838488101684
4,13,1819,-9.5079388100339
9,4,1977,-226.637242102592
4,21,1980,-125.941517404768
4,11,1979,20.3755809022013
2,17,1941,202.174078453044
5,11,2006,-125.249477645884
4,22,1866,-13.3418318643892
12,15,1980,-71.3936147896
5,25,1812,163.750966767321
8,24,1994,63.7996322209062
4,24,1916,-124.115386099729
11,12,1920,90.5412179175576
2,15,1941,-46.2409111045342
2,14,1837,-8.15024313175547
4,11,1866,-74.3402177034749
10,21,1929,-134.222459485582
9,13,1924,122.162117645563
4,10,1858,-201.094017272568
11,7,2011,10.7991263113526
4,28,1838,-99.1419913523058
3,21,1854,-202.939966174341
12,19,1868,68.4465980225019
8,3,1801,62.2578275774493
4,8,1903,74.793989384832
5,4,1855,4.57951973650977
1,4,2020,-70.0095141296037
2,1,1989,24.9040839338908
7,16,1937,208.902064827531
8,2,1914,100.897482581436
1,1,1951,29.6022024970093
10,18,2015,111.067402183485
5,2,2013,16.8771611460566
10,14,1834,-8.76751688927618
2,24,1854,303.499370043642
12,9,1981,-143.627832404349
6,14,1998,-9.52107606179381
1,21,1882,-125.898152570289
6,16,1879,5.83340898508542
7,7,1871,-12.4736578150358
8,25,1840,46.5334968493608
9,18,1971,119.401228765116
1,26,1972,61.8461782065859
12,23,1884,171.141337747929
1,11,1855,-66.8233517916741
9,4,1926,19.6210455647131
9,24,2000,-210.986052566984
9,27,2015,-185.822460873684
10,15,1982,45.2980035680624
7,5,1922,42.3429086284165
7,6,1847,-101.458587701887
5,24,1813,-20.8061715697279
7,21,1956,-60.831158423022
3,10,1985,67.4634507809339
4,6,1818,87.423567574446
6,19,1976,-41.596494739898
8,2,1882,72.4393746255782
4,6,1994,159.904774161916
5,1,1921,63.3779122970032
11,15,1859,-37.6712634203025
1,27,1951,-12.3692872494263
4,19,2013,-27.578258656295
3,21,1833,42.7615507690704
3,1,1854,-97.155139304694
12,22,1923,168.093152196707
6,23,1856,14.2572437377536
5,14,1830,85.7741149028061
4,26,1928,105.40523889283
11,21,1919,-22.2594919532859
6,25,1979,-44.1335936679845
1,21,1874,-105.502507838575
2,13,1950,48.6519143575674
12,8,1845,113.1729744146
7,17,1987,-57.3055932829663
12,7,1908,-109.227451237758
12,22,1894,54.5160979584061
12,12,1827,-34.0157084556951
1,12,2012,-23.6640323802629
1,13,1907,-72.6232299117728
2,16,1969,74.9978807149915
8,2,1880,-101.405960900736
6,20,1817,-167.169479934692
9,2,1930,-36.606564189007
6,20,1870,-155.160714651292
4,19,1820,48.4682601599579
8,11,1819,-33.3034493191344
6,8,1878,-146.550415716716
6,10,1960,-112.289995201992
10,1,1986,264.991938404818
3,4,1804,156.410755444907
7,18,2018,80.2712232289304
11,6,1977,-15.2113768400305
4,11,1824,100.38155030256
5,13,1906,43.4033245226644
12,9,1869,-137.970317363506
11,2,1917,9.88700337977254
9,1,1820,-52.7245393215688
1,2,1948,95.2388284428823
11,13,1953,-16.8764144438379
1,23,1972,63.2610671438066
4,17,1968,-40.1278149207668
2,22,1846,184.029749636909
11,28,1908,-22.7109879943311
6,6,2014,-136.365532052151
5,17,1888,-84.3306630596247
12,28,1865,-28.3242771380966
5,26,2005,11.1776722126742
3,26,1991,14.7661895539288
8,1,1896,46.5959092480266
9,19,1982,105.365778888224
9,16,1838,-47.9430512346312
1,10,1886,0.8358289166469
9,9,1843,52.8598029737298
3,22,1947,-147.636890940645
6,5,1858,88.0079627517612
12,5,1881,45.4887701942543
8,20,1926,227.497452194181
1,2,1902,147.166056001195
7,23,1846,90.9151178694308
9,28,1989,122.229009104882
12,23,1989,-104.377950224603
2,21,1923,108.680572005892
7,4,1995,-11.1231011803036
12,5,1952,90.2167167079256
2,4,1964,108.689624005944
6,11,1879,95.8118986510521
3,10,1827,67.9661916041005
12,10,1887,-9.64478218027893
11,6,2016,-17.832853089683
5,5,1892,212.74087464175
8,3,2016,54.0666423588416
3,21,1929,24.7538243735616
12,17,1930,228.434155563573
8,13,1973,-78.0431621574977
4,9,1820,-81.1308145147851
4,4,1824,-74.2536051410684
11,28,1830,-10.3327102762762
8,26,1843,45.053806833114
12,3,1950,20.141243301045
7,4,1868,-3.68320489696829
11,22,2009,-5.40977693924169
8,17,1957,-15.3526811954096
6,17,1815,6.39192739676327
2,15,1979,11.6019222415763
1,16,1927,-10.3851398137794
4,8,1819,67.967862144516
11,1,2012,-71.3610626567578
10,11,1916,61.6630533750043
1,27,1844,150.564083051964
7,4,1800,-152.632958423206
3,28,1829,13.5461406440811
7,7,1874,-1.15684671245057
8,28,1860,-201.130868454016
6,4,1959,-124.259814550775
2,18,1978,167.240451043253
8,11,1939,51.4969106412808
11,25,1859,-142.434963055664
2,13,1852,-38.4853693397079
4,16,2018,48.5450247766549
10,20,1898,-2.1861432240211
8,8,2015,117.128757265496
3,26,1948,132.334443621199
4,19,1984,-61.7765697511789
5,11,1841,-300.485298413661
10,6,1904,54.4249923962844
4,11,1883,-18.7994053955483
4,25,1985,-62.1480016474648
12,21,1962,132.46273614648
10,14,1887,27.1691225904556
3,2,1996,-118.389575849841
9,21,1930,56.4103967054211
7,23,1878,-20.6220899912502
2,13,1992,-167.164770672213
3,10,1853,-4.44138867218836
9,25,1872,-139.434219413724
10,3,1800,-187.207413079174
2,6,2001,45.6907882883267
2,5,1887,198.705617103885
8,10,2005,-70.7252746797927
6,6,1951,74.8011456760841
5,16,1802,-79.4464384114974
7,26,1943,167.019939120655
2,3,1928,60.4167636991363
10,19,1912,83.8862944672635
3,27,1910,-125.028038600957
6,14,1949,-12.0777927963127
4,27,1805,42.3964346577907
3,11,1820,-71.155141112006
6,10,1816,98.372022508844
12,17,1974,-140.984139064181
4,22,1821,155.546319331334
6,11,1810,-5.65094842074755
4,17,2008,282.63387027526
2,15,1830,52.6353445575783
12,8,1872,100.448679295134
3,6,1975,-47.9918142928489
7,12,1975,38.9540951200807
12,25,1952,163.174746169275
4,11,1952,-10.2616421925221
4,2,1962,17.8910971669536
2,26,1970,81.8289940544073
7,22,1936,-131.9282317701
9,3,1849,-1.32739105898338
5,4,1947,-29.73532382417
9,10,1854,-160.356218564677
1,11,1965,63.1194343645492
11,20,2017,47.5571801617284
2,3,1842,-144.237029679909
5,24,1944,88.4800360665695
7,24,1969,-59.7227556921464
5,27,1961,69.9525690518608
9,2,1856,16.9686542758363
6,24,1908,50.4630377249226
10,11,1904,-115.091815463299
5,9,1830,26.7685644381152
7,6,1949,28.9753675035103
7,6,1924,85.2889492104536
10,19,1854,-20.6226422539253
2,19,1881,-183.971808189906
4,2,1860,160.356203824812
11,14,1967,80.5706716560613
3,12,1915,36.8505229883748
5,12,1944,-101.810634565934
10,13,2009,-112.524145442057
